Title,MinWeight,MaxWeight,MinAge,MaxAge,Gender,StandardSquat,StandardBench,StandardDeadlift,StandardTotal,Active,Override,Affiliation,LiftType
"Male Bench Only Equipped Masters 6 (65 – 69 years) 120+KG",120,500,65,69,M,0,115,0,0,1,"[5034,5114,5194,5274,5354,5434]",4,14
"Male Bench Only Equipped Masters 7 (70 – 74 years) 62KG",1,62,70,74,M,0,65,0,0,1,"[4964,5044,5124,5204,5284,5364,5444]",4,14
"Male Bench Only Equipped Masters 7 (70 – 74 years) 69KG",62,69,70,74,M,0,70,0,0,1,"[4974,5054,5134,5214,5294,5374,5454]",4,14
"Male Bench Only Equipped Masters 7 (70 – 74 years) 77KG",69,77,70,74,M,0,75,0,0,1,"[4984,5064,5144,5224,5304,5384,5464]",4,14
"Male Bench Only Equipped Masters 7 (70 – 74 years) 85KG",77,85,70,74,M,0,80,0,0,1,"[4994,5074,5154,5234,5314,5394,5474]",4,14
"Male Bench Only Equipped Masters 7 (70 – 74 years) 94KG",85,94,70,74,M,0,85,0,0,1,"[5004,5084,5164,5244,5324,5404,5484]",4,14
"Male Bench Only Equipped Masters 7 (70 – 74 years) 105KG",94,105,70,74,M,0,90,0,0,1,"[5014,5094,5174,5254,5334,5414,5494]",4,14
"Male Bench Only Equipped Masters 7 (70 – 74 years) 120KG",105,120,70,74,M,0,100,0,0,1,"[5024,5104,5184,5264,5344,5424,5504]",4,14
"Male Bench Only Equipped Masters 7 (70 – 74 years) 120+KG",120,500,70,74,M,0,110,0,0,1,"[5034,5114,5194,5274,5354,5434,5514]",4,14
"Male Bench Only Equipped Masters 8 (75 – 79 years) 62KG",1,62,75,79,M,0,60,0,0,1,"[4964,5044,5124,5204,5284,5364,5444,5524]",4,14
"Male Bench Only Equipped Masters 8 (75 – 79 years) 69KG",62,69,75,79,M,0,65,0,0,1,"[4974,5054,5134,5214,5294,5374,5454,5534]",4,14
"Male Bench Only Equipped Masters 8 (75 – 79 years) 77KG",69,77,75,79,M,0,70,0,0,1,"[4984,5064,5144,5224,5304,5384,5464,5544]",4,14
"Male Bench Only Equipped Masters 8 (75 – 79 years) 85KG",77,85,75,79,M,0,75,0,0,1,"[4994,5074,5154,5234,5314,5394,5474,5554]",4,14
"Male Bench Only Equipped Masters 8 (75 – 79 years) 94KG",85,94,75,79,M,0,80,0,0,1,"[5004,5084,5164,5244,5324,5404,5484,5564]",4,14
"Male Bench Only Equipped Masters 8 (75 – 79 years) 105KG",94,105,75,79,M,0,85,0,0,1,"[5014,5094,5174,5254,5334,5414,5494,5574]",4,14
"Male Bench Only Equipped Masters 8 (75 – 79 years) 120KG",105,120,75,79,M,0,90,0,0,1,"[5024,5104,5184,5264,5344,5424,5504,5584]",4,14
"Male Bench Only Equipped Masters 8 (75 – 79 years) 120+KG",120,500,75,79,M,0,100,0,0,1,"[5034,5114,5194,5274,5354,5434,5514,5594]",4,14
"Male Bench Only Equipped Masters 9 (80+ years) 62KG",1,62,80,200,M,0,50,0,0,1,"[4964,5044,5124,5204,5284,5364,5444,5524,5604]",4,14
"Male Bench Only Equipped Masters 9 (80+ years) 69KG",62,69,80,200,M,0,60,0,0,1,"[4974,5054,5134,5214,5294,5374,5454,5534,5614]",4,14
"Male Bench Only Equipped Masters 9 (80+ years) 77KG",69,77,80,200,M,0,65,0,0,1,"[4984,5064,5144,5224,5304,5384,5464,5544,5624]",4,14
"Male Bench Only Equipped Masters 9 (80+ years) 85KG",77,85,80,200,M,0,70,0,0,1,"[4994,5074,5154,5234,5314,5394,5474,5554,5634]",4,14
"Male Bench Only Equipped Masters 9 (80+ years) 94KG",85,94,80,200,M,0,75,0,0,1,"[5004,5084,5164,5244,5324,5404,5484,5564,5644]",4,14
"Male Bench Only Equipped Masters 9 (80+ years) 105KG",94,105,80,200,M,0,80,0,0,1,"[5014,5094,5174,5254,5334,5414,5494,5574,5654]",4,14
"Male Bench Only Equipped Masters 9 (80+ years) 120KG",105,120,80,200,M,0,85,0,0,1,"[5024,5104,5184,5264,5344,5424,5504,5584,5664]",4,14
"Male Bench Only Equipped Masters 9 (80+ years) 120+KG",120,500,80,200,M,0,90,0,0,1,"[5034,5114,5194,5274,5354,5434,5514,5594,5674]",4,14
"Male 3 Lift Classic Youth (14 – 18 years) 56KG",1,56,14,18,M,130,80,140,340,1,,4,4
"Male 3 Lift Classic Youth (14 – 18 years) 62KG",56,62,14,18,M,140,90,160,380,1,[5924],4,4
"Male 3 Lift Classic Youth (14 – 18 years) 69KG",62,69,14,18,M,155,100,170,425,1,[5934],4,4
"Male 3 Lift Classic Youth (14 – 18 years) 77KG",69,77,14,18,M,165,110,215,477,1,[5944],4,4
"Male 3 Lift Classic Youth (14 – 18 years) 85KG",77,85,14,18,M,175,127,240,542,1,[5954],4,4
"Male 3 Lift Classic Youth (14 – 18 years) 94KG",85,94,14,18,M,185,130,195,500,1,[5964],4,4
"Male 3 Lift Classic Youth (14 – 18 years) 105KG",94,105,14,18,M,195,135,205,515,1,[5974],4,4
"Male 3 Lift Classic Youth (14 – 18 years) 105+KG",105,500,14,18,M,205,140,215,530,1,,4,4
"Male 3 Lift Classic Junior (19 – 23 years) 62KG",1,62,19,23,M,142,90,155,370,1,[5924],4,4
"Male 3 Lift Classic Junior (19 – 23 years) 69KG",62,69,19,23,M,150,100,167,410,1,[5934],4,4
"Male 3 Lift Classic Junior (19 – 23 years) 77KG",69,77,19,23,M,183,111,241,535,1,[5944],4,4
"Male 3 Lift Classic Junior (19 – 23 years) 85KG",77,85,19,23,M,172,120,187,470,1,[5954],4,4
"Male 3 Lift Classic Junior (19 – 23 years) 94KG",85,94,19,23,M,180,130,197,500,1,[5964],4,4
"Male 3 Lift Classic Junior (19 – 23 years) 105KG",94,105,19,23,M,192,140,207,530,1,[5974],4,4
"Male 3 Lift Classic Junior (19 – 23 years) 120KG",105,120,19,23,M,205,150,220,550,1,[5984],4,4
"Male 3 Lift Classic Junior (19 – 23 years) 120+KG",120,500,19,23,M,220,155,235,575,1,[5994],4,4
"Male 3 Lift Classic Open (24 – 39 years) 62KG",1,62,24,39,M,170,110,190,460,1,,4,4
"Male 3 Lift Classic Open (24 – 39 years) 69KG",62,69,24,39,M,180,125,200,500,1,,4,4
"Male 3 Lift Classic Open (24 – 39 years) 77KG",69,77,24,39,M,207,137,260,565,1,,4,4
"Male 3 Lift Classic Open (24 – 39 years) 85KG",77,85,24,39,M,215,155,240,600,1,,4,4
"Male 3 Lift Classic Open (24 – 39 years) 94KG",85,94,24,39,M,230,165,250,640,1,,4,4
"Male 3 Lift Classic Open (24 – 39 years) 105KG",94,105,24,39,M,260,180,268,700,1,,4,4
"Male 3 Lift Classic Open (24 – 39 years) 120KG",105,120,24,39,M,300,215,327,797,1,,4,4
"Male 3 Lift Classic Open (24 – 39 years) 120+KG",120,500,24,39,M,280,205,300,745,1,,4,4
"Male 3 Lift Classic Masters 1 (40 – 44 years) 62KG",1,62,40,44,M,145,92,160,375,1,[5924],4,4
"Male 3 Lift Classic Masters 1 (40 – 44 years) 69KG",62,69,40,44,M,150,105,170,415,1,[5934],4,4
"Male 3 Lift Classic Masters 1 (40 – 44 years) 77KG",69,77,40,44,M,165,115,185,450,1,[5944],4,4
"Male 3 Lift Classic Masters 1 (40 – 44 years) 85KG",77,85,40,44,M,202,155,220,565,1,[5954],4,4
"Male 3 Lift Classic Masters 1 (40 – 44 years) 94KG",85,94,40,44,M,205,130,220,580,1,[5964],4,4
"Male 3 Lift Classic Masters 1 (40 – 44 years) 105KG",94,105,40,44,M,208,135,230,580,1,[5974],4,4
"Male 3 Lift Classic Masters 1 (40 – 44 years) 120KG",105,120,40,44,M,220,145,250,600,1,[5984],4,4
"Male 3 Lift Classic Masters 1 (40 – 44 years) 120+KG",120,500,40,44,M,230,150,260,610,1,[5994],4,4
"Male 3 Lift Classic Masters 2 (45 – 49 years) 62KG",1,62,45,49,M,135,85,150,355,1,"[5924,6004]",4,4
"Male 3 Lift Classic Masters 2 (45 – 49 years) 69KG",62,69,45,49,M,140,100,162,390,1,"[5934,6014]",4,4
"Male 3 Lift Classic Masters 2 (45 – 49 years) 77KG",69,77,45,49,M,155,107,170,425,1,"[5944,6024]",4,4
"Male 3 Lift Classic Masters 2 (45 – 49 years) 85KG",77,85,45,49,M,165,115,175,455,1,"[5954,6034]",4,4
"Male 3 Lift Classic Masters 2 (45 – 49 years) 94KG",85,94,45,49,M,170,125,185,465,1,"[5964,6044]",4,4
"Male 3 Lift Classic Masters 2 (45 – 49 years) 105KG",94,105,45,49,M,208,130,200,480,1,"[5974,6054]",4,4
"Male 3 Lift Classic Masters 2 (45 – 49 years) 120KG",105,120,45,49,M,215,140,210,500,1,"[5984,6064]",4,4
"Male 3 Lift Classic Masters 2 (45 – 49 years) 120+KG",120,500,45,49,M,200,145,220,565,1,"[5994,6074]",4,4
"Male 3 Lift Classic Masters 3 (50 – 54 years) 62KG",1,62,50,54,M,125,80,125,330,1,"[5924,6004,6084]",4,4
"Male 3 Lift Classic Masters 3 (50 – 54 years) 69KG",62,69,50,54,M,130,90,130,345,1,"[5934,6014,6094]",4,4
"Male 3 Lift Classic Masters 3 (50 – 54 years) 77KG",69,77,50,54,M,140,100,185,360,1,"[5944,6024,6104]",4,4
"Male 3 Lift Classic Masters 3 (50 – 54 years) 85KG",77,85,50,54,M,150,105,150,395,1,"[5954,6034,6114]",4,4
"Male 3 Lift Classic Masters 3 (50 – 54 years) 94KG",85,94,50,54,M,160,110,160,420,1,"[5964,6044,6124]",4,4
"Male 3 Lift Classic Masters 3 (50 – 54 years) 105KG",94,105,50,54,M,165,111,180,440,1,"[5974,6054,6134]",4,4
"Male 3 Lift Classic Masters 3 (50 – 54 years) 120KG",105,120,50,54,M,170,120,185,450,1,"[5984,6064,6144]",4,4
"Male 3 Lift Classic Masters 3 (50 – 54 years) 120+KG",120,500,50,54,M,175,135,190,500,1,"[5994,6074,6154]",4,4
"Male 3 Lift Classic Masters 4 (55 – 59 years) 62KG",1,62,55,59,M,105,75,120,310,1,"[5924,6004,6084,6164]",4,4
"Male 3 Lift Classic Masters 4 (55 – 59 years) 69KG",62,69,55,59,M,115,85,130,330,1,"[5934,6014,6094,6174]",4,4
"Male 3 Lift Classic Masters 4 (55 – 59 years) 77KG",69,77,55,59,M,140,90,185,412,1,"[5944,6024,6104,6184]",4,4
"Male 3 Lift Classic Masters 4 (55 – 59 years) 85KG",77,85,55,59,M,130,95,155,380,1,"[5954,6034,6114,6194]",4,4
"Male 3 Lift Classic Masters 4 (55 – 59 years) 94KG",85,94,55,59,M,170,115,185,470,1,"[5964,6044,6124,6204]",4,4
"Male 3 Lift Classic Masters 4 (55 – 59 years) 105KG",94,105,55,59,M,205,115,268,580,1,"[5974,6054,6134,6214]",4,4
"Male 3 Lift Classic Masters 4 (55 – 59 years) 120KG",105,120,55,59,M,165,115,208,458,1,"[5984,6064,6144,6224]",4,4
"Male 3 Lift Classic Masters 4 (55 – 59 years) 120+KG",120,500,55,59,M,170,120,195,485,1,"[5994,6074,6154,6234]",4,4
"Male 3 Lift Classic Masters 5 (60 – 64 years) 62KG",1,62,60,64,M,105,65,115,282,1,"[5924,6004,6084,6164,6244]",4,4
"Male 3 Lift Classic Masters 5 (60 – 64 years) 69KG",62,69,60,64,M,110,75,120,310,1,"[5934,6014,6094,6174,6254]",4,4
"Male 3 Lift Classic Masters 5 (60 – 64 years) 77KG",69,77,60,64,M,140,87,185,412,1,"[5944,6024,6104,6184,6264]",4,4
"Male 3 Lift Classic Masters 5 (60 – 64 years) 85KG",77,85,60,64,M,125,85,140,360,1,"[5954,6034,6114,6194,6274]",4,4
"Male 3 Lift Classic Masters 5 (60 – 64 years) 94KG",85,94,60,64,M,170,115,185,470,1,"[5964,6044,6124,6204,6284]",4,4
"Male 3 Lift Classic Masters 5 (60 – 64 years) 105KG",94,105,60,64,M,145,95,160,400,1,"[5974,6054,6134,6214,6294]",4,4
"Male 3 Lift Classic Masters 5 (60 – 64 years) 120KG",105,120,60,64,M,165,100,208,458,1,"[5984,6064,6144,6224,6304]",4,4
"Male 3 Lift Classic Masters 5 (60 – 64 years) 120+KG",120,500,60,64,M,167,105,180,455,1,"[5994,6074,6154,6234,6314]",4,4
"Male 3 Lift Classic Masters 6 (65 – 69 years) 62KG",1,62,65,69,M,95,60,110,255,1,"[5924,6004,6084,6164,6244,6324]",4,4
"Male 3 Lift Classic Masters 6 (65 – 69 years) 69KG",62,69,65,69,M,100,70,115,290,1,"[5934,6014,6094,6174,6254,6334]",4,4
"Male 3 Lift Classic Masters 6 (65 – 69 years) 77KG",69,77,65,69,M,110,75,125,310,1,"[5944,6024,6104,6184,6264,6344]",4,4
"Male 3 Lift Classic Masters 6 (65 – 69 years) 85KG",77,85,65,69,M,120,80,130,330,1,"[5954,6034,6114,6194,6274,6354]",4,4
"Male 3 Lift Classic Masters 6 (65 – 69 years) 94KG",85,94,65,69,M,170,115,185,470,1,"[5964,6044,6124,6204,6284,6364]",4,4
"Male 3 Lift Classic Masters 6 (65 – 69 years) 105KG",94,105,65,69,M,135,90,145,370,1,"[5974,6054,6134,6214,6294,6374]",4,4
"Male 3 Lift Classic Masters 6 (65 – 69 years) 120KG",105,120,65,69,M,140,95,155,390,1,"[5984,6064,6144,6224,6304,6384]",4,4
"Male 3 Lift Classic Masters 6 (65 – 69 years) 120+KG",120,500,65,69,M,155,100,165,420,1,"[5994,6074,6154,6234,6314,6394]",4,4
"Male 3 Lift Classic Masters 7 (70 – 74 years) 62KG",1,62,70,74,M,90,55,100,245,1,"[5924,6004,6084,6164,6244,6324,6404]",4,4
"Male 3 Lift Classic Masters 7 (70 – 74 years) 69KG",62,69,70,74,M,95,60,105,260,1,"[5934,6014,6094,6174,6254,6334,6414]",4,4
"Male 3 Lift Classic Masters 7 (70 – 74 years) 77KG",69,77,70,74,M,105,65,115,285,1,"[5944,6024,6104,6184,6264,6344,6424]",4,4
"Male 3 Lift Classic Masters 7 (70 – 74 years) 85KG",77,85,70,74,M,105,70,120,300,1,"[5954,6034,6114,6194,6274,6354,6434]",4,4
"Male 3 Lift Classic Masters 7 (70 – 74 years) 94KG",85,94,70,74,M,115,80,125,320,1,"[5964,6044,6124,6204,6284,6364,6444]",4,4
"Male 3 Lift Classic Masters 7 (70 – 74 years) 105KG",94,105,70,74,M,125,85,135,225,1,"[5974,6054,6134,6214,6294,6374,6454]",4,4
"Male 3 Lift Classic Masters 7 (70 – 74 years) 120KG",105,120,70,74,M,135,90,145,365,1,"[5984,6064,6144,6224,6304,6384,6464]",4,4
"Male 3 Lift Classic Masters 7 (70 – 74 years) 120+KG",120,500,70,74,M,140,95,150,385,1,"[5994,6074,6154,6234,6314,6394,6474]",4,4
"Male 3 Lift Classic Masters 8 (75 – 79 years) 62KG",1,62,75,79,M,85,50,95,220,1,"[5924,6004,6084,6164,6244,6324,6404,6484]",4,4
"Male 3 Lift Classic Masters 8 (75 – 79 years) 69KG",62,69,75,79,M,90,55,100,245,1,"[5934,6014,6094,6174,6254,6334,6414,6494]",4,4
"Male 3 Lift Classic Masters 8 (75 – 79 years) 77KG",69,77,75,79,M,100,60,105,265,1,"[5944,6024,6104,6184,6264,6344,6424,6504]",4,4
"Male 3 Lift Classic Masters 8 (75 – 79 years) 85KG",77,85,75,79,M,105,70,115,290,1,"[5954,6034,6114,6194,6274,6354,6434,6514]",4,4
"Male 3 Lift Classic Masters 8 (75 – 79 years) 94KG",85,94,75,79,M,110,75,120,305,1,"[5964,6044,6124,6204,6284,6364,6444,6524]",4,4
"Male 3 Lift Classic Masters 8 (75 – 79 years) 105KG",94,105,75,79,M,115,80,125,320,1,"[5974,6054,6134,6214,6294,6374,6454,6534]",4,4
"Male 3 Lift Classic Masters 8 (75 – 79 years) 120KG",105,120,75,79,M,125,85,130,345,1,"[5984,6064,6144,6224,6304,6384,6464,6544]",4,4
"Male 3 Lift Classic Masters 8 (75 – 79 years) 120+KG",120,500,75,79,M,130,90,140,360,1,"[5994,6074,6154,6234,6314,6394,6474,6554]",4,4
"Male 3 Lift Classic Masters 9 (80+ years) 62KG",1,62,80,200,M,75,45,85,205,1,"[5924,6004,6084,6164,6244,6324,6404,6484,6564]",4,4
"Male 3 Lift Classic Masters 9 (80+ years) 69KG",62,69,80,200,M,80,50,90,230,1,"[5934,6014,6094,6174,6254,6334,6414,6494,6574]",4,4
"Male 3 Lift Classic Masters 9 (80+ years) 77KG",69,77,80,200,M,85,55,100,240,1,"[5944,6024,6104,6184,6264,6344,6424,6504,6584]",4,4
"Male 3 Lift Classic Masters 9 (80+ years) 85KG",77,85,80,200,M,90,60,105,255,1,"[5954,6034,6114,6194,6274,6354,6434,6514,6594]",4,4
"Male 3 Lift Classic Masters 9 (80+ years) 94KG",85,94,80,200,M,95,65,110,270,1,"[5964,6044,6124,6204,6284,6364,6444,6524,6604]",4,4
"Male 3 Lift Classic Masters 9 (80+ years) 105KG",94,105,80,200,M,105,70,120,295,1,"[5974,6054,6134,6214,6294,6374,6454,6534,6614]",4,4
"Male 3 Lift Classic Masters 9 (80+ years) 120KG",105,120,80,200,M,110,75,125,315,1,"[5984,6064,6144,6224,6304,6384,6464,6544,6624]",4,4
"Male 3 Lift Classic Masters 9 (80+ years) 120+KG",120,500,80,200,M,115,80,135,325,1,"[5994,6074,6154,6234,6314,6394,6474,6554,6634]",4,4
"Male 3 Lift Equipped Youth (14 – 18 years) 56KG",1,56,14,18,M,132,87,142,365,1,,4,14
"Male 3 Lift Equipped Youth (14 – 18 years) 62KG",56,62,14,18,M,142,95,155,385,1,[6884],4,14
"Male 3 Lift Equipped Youth (14 – 18 years) 69KG",62,69,14,18,M,157,112,175,442,1,[6894],4,14
"Male 3 Lift Equipped Youth (14 – 18 years) 77KG",69,77,14,18,M,180,117,202,482,1,[6904],4,14
"Male 3 Lift Equipped Youth (14 – 18 years) 85KG",77,85,14,18,M,195,130,207,525,1,[6914],4,14
"Male 3 Lift Equipped Youth (14 – 18 years) 94KG",85,94,14,18,M,202,137,225,560,1,[6924],4,14
"Male 3 Lift Equipped Youth (14 – 18 years) 105KG",94,105,14,18,M,210,147,235,587,1,[6934],4,14
"Male 3 Lift Equipped Youth (14 – 18 years) 105+KG",105,500,14,18,M,230,157,242,625,1,,4,14
"Male 3 Lift Equipped Junior (19 – 23 years) 62KG",1,62,19,23,M,155,105,180,432,1,[6884],4,14
"Male 3 Lift Equipped Junior (19 – 23 years) 69KG",62,69,19,23,M,175,115,190,475,1,[6894],4,14
"Male 3 Lift Equipped Junior (19 – 23 years) 77KG",69,77,19,23,M,185,125,241,535,1,[6904],4,14
"Male 3 Lift Equipped Junior (19 – 23 years) 85KG",77,85,19,23,M,205,137,220,570,1,[6914],4,14
"Male 3 Lift Equipped Junior (19 – 23 years) 94KG",85,94,19,23,M,227,147,240,600,1,[6924],4,14
"Male 3 Lift Equipped Junior (19 – 23 years) 105KG",94,105,19,23,M,240,155,250,645,1,[6934],4,14
"Male 3 Lift Equipped Junior (19 – 23 years) 120KG",105,120,19,23,M,250,170,265,700,1,[6944],4,14
"Male 3 Lift Equipped Junior (19 – 23 years) 120+KG",120,500,19,23,M,260,185,280,745,1,[6954],4,14
"Male 3 Lift Equipped Open (24 – 39 years) 62KG",1,62,24,39,M,190,120,205,515,1,,4,14
"Male 3 Lift Equipped Open (24 – 39 years) 69KG",62,69,24,39,M,212,140,230,575,1,,4,14
"Male 3 Lift Equipped Open (24 – 39 years) 77KG",69,77,24,39,M,230,163,247,625,1,,4,14
"Male 3 Lift Equipped Open (24 – 39 years) 85KG",77,85,24,39,M,247,177,265,675,1,,4,14
"Male 3 Lift Equipped Open (24 – 39 years) 94KG",85,94,24,39,M,252,190,290,730,1,,4,14
"Male 3 Lift Equipped Open (24 – 39 years) 105KG",94,105,24,39,M,272,230,300,765,1,,4,14
"Male 3 Lift Equipped Open (24 – 39 years) 120KG",105,120,24,39,M,300,215,310,840,1,,4,14
"Male 3 Lift Equipped Open (24 – 39 years) 120+KG",120,500,24,39,M,320,220,320,835,1,,4,14
"Male 3 Lift Equipped Masters 1 (40 – 44 years) 62KG",1,62,40,44,M,155,115,165,425,1,[6884],4,14
"Male 3 Lift Equipped Masters 1 (40 – 44 years) 69KG",62,69,40,44,M,170,125,185,475,1,[6894],4,14
"Male 3 Lift Equipped Masters 1 (40 – 44 years) 77KG",69,77,40,44,M,180,135,205,530,1,[6904],4,14
"Male 3 Lift Equipped Masters 1 (40 – 44 years) 85KG",77,85,40,44,M,205,160,227,585,1,[6914],4,14
"Male 3 Lift Equipped Masters 1 (40 – 44 years) 94KG",85,94,40,44,M,217,170,240,625,1,[6924],4,14
"Male 3 Lift Equipped Masters 1 (40 – 44 years) 105KG",94,105,40,44,M,252,177,270,695,1,[6934],4,14
"Male 3 Lift Equipped Masters 1 (40 – 44 years) 120KG",105,120,40,44,M,280,190,280,750,1,[6944],4,14
"Male 3 Lift Equipped Masters 1 (40 – 44 years) 120+KG",120,500,40,44,M,320,285,292,825,1,[6954],4,14
"Male 3 Lift Equipped Masters 2 (45 – 49 years) 62KG",1,62,45,49,M,140,97,150,395,1,"[6884,6964]",4,14
"Male 3 Lift Equipped Masters 2 (45 – 49 years) 69KG",62,69,45,49,M,150,102,160,425,1,"[6894,6974]",4,14
"Male 3 Lift Equipped Masters 2 (45 – 49 years) 77KG",69,77,45,49,M,160,112,170,450,1,"[6904,6984]",4,14
"Male 3 Lift Equipped Masters 2 (45 – 49 years) 85KG",77,85,45,49,M,170,120,180,470,1,"[6914,6994]",4,14
"Male 3 Lift Equipped Masters 2 (45 – 49 years) 94KG",85,94,45,49,M,180,130,200,500,1,"[6924,7004]",4,14
"Male 3 Lift Equipped Masters 2 (45 – 49 years) 105KG",94,105,45,49,M,208,140,268,588,1,[6924],4,14
"Male 3 Lift Equipped Masters 2 (45 – 49 years) 120KG",105,120,45,49,M,200,145,210,560,1,"[6944,7024]",4,14
"Male 3 Lift Equipped Masters 2 (45 – 49 years) 120+KG",120,500,45,49,M,320,285,245,825,1,"[6954,7034]",4,14
"Male 3 Lift Equipped Masters 3 (50 – 54 years) 62KG",1,62,50,54,M,120,85,130,340,1,"[6884,6964,7044]",4,14
"Male 3 Lift Equipped Masters 3 (50 – 54 years) 69KG",62,69,50,54,M,130,92,140,375,1,"[6894,6974,7054]",4,14
"Male 3 Lift Equipped Masters 3 (50 – 54 years) 77KG",69,77,50,54,M,145,105,160,420,1,"[6904,6984,7064]",4,14
"Male 3 Lift Equipped Masters 3 (50 – 54 years) 85KG",77,85,50,54,M,155,110,170,465,1,"[6914,6994,7074]",4,14
"Male 3 Lift Equipped Masters 3 (50 – 54 years) 94KG",85,94,50,54,M,180,125,200,500,1,"[6924,7004,7084]",4,14
"Male 3 Lift Equipped Masters 3 (50 – 54 years) 105KG",94,105,50,54,M,205,130,268,580,1,"[6934,7014,7094]",4,14
"Male 3 Lift Equipped Masters 3 (50 – 54 years) 120KG",105,120,50,54,M,185,140,208,525,1,"[6944,7024,7104]",4,14
"Male 3 Lift Equipped Masters 3 (50 – 54 years) 120+KG",120,500,50,54,M,286,161,245,692,1,"[6954,7034,7114]",4,14
"Male 3 Lift Equipped Masters 4 (55 – 59 years) 62KG",1,62,55,59,M,115,80,130,325,1,"[6884,6964,7044,7124]",4,14
"Male 3 Lift Equipped Masters 4 (55 – 59 years) 69KG",62,69,55,59,M,120,90,135,350,1,"[6894,6974,7054,7134]",4,14
"Male 3 Lift Equipped Masters 4 (55 – 59 years) 77KG",69,77,55,59,M,135,100,145,385,1,"[6904,6984,7064,7144]",4,14
"Male 3 Lift Equipped Masters 4 (55 – 59 years) 85KG",77,85,55,59,M,145,105,155,425,1,"[6914,6994,7074,7154]",4,14
"Male 3 Lift Equipped Masters 4 (55 – 59 years) 94KG",85,94,55,59,M,180,125,200,500,1,"[6924,7004,7084,7164]",4,14
"Male 3 Lift Equipped Masters 4 (55 – 59 years) 105KG",94,105,55,59,M,205,120,268,580,1,"[6934,7014,7094,7174]",4,14
"Male 3 Lift Equipped Masters 4 (55 – 59 years) 120KG",105,120,55,59,M,175,125,208,485,1,"[6944,7024,7104,7184]",4,14
"Male 3 Lift Equipped Masters 4 (55 – 59 years) 120+KG",120,500,55,59,M,286,161,245,692,1,"[6954,7034,7114,7194]",4,14
"Male 3 Lift Equipped Masters 5 (60 – 64 years) 62KG",1,62,60,64,M,110,70,125,300,1,"[6884,6964,7044,7124,7204]",4,14
"Male 3 Lift Equipped Masters 5 (60 – 64 years) 69KG",62,69,60,64,M,120,80,130,330,1,"[6894,6974,7054,7134,7214]",4,14
"Male 3 Lift Equipped Masters 5 (60 – 64 years) 77KG",69,77,60,64,M,130,85,140,355,1,"[6904,6984,7064,7144,7224]",4,14
"Male 3 Lift Equipped Masters 5 (60 – 64 years) 85KG",77,85,60,64,M,140,90,150,380,1,"[6914,6994,7074,7154,7234]",4,14
"Male 3 Lift Equipped Masters 5 (60 – 64 years) 94KG",85,94,60,64,M,180,125,200,500,1,"[6924,7004,7084,7164,7244]",4,14
"Male 3 Lift Equipped Masters 5 (60 – 64 years) 105KG",94,105,60,64,M,160,100,170,425,1,"[6934,7014,7094,7174,7254]",4,14
"Male 3 Lift Equipped Masters 5 (60 – 64 years) 120KG",105,120,60,64,M,165,110,208,458,1,"[6944,7024,7104,7184,7264]",4,14
"Male 3 Lift Equipped Masters 5 (60 – 64 years) 120+KG",120,500,60,64,M,175,120,190,495,1,"[6954,7034,7114,7194,7274]",4,14
"Male 3 Lift Equipped Masters 6 (65 – 69 years) 62KG",1,62,65,69,M,105,65,120,290,1,"[6884,6964,7044,7124,7204,7284]",4,14
"Male 3 Lift Equipped Masters 6 (65 – 69 years) 69KG",62,69,65,69,M,112,75,130,325,1,"[6894,6974,7054,7134,7214,7294]",4,14
"Male 3 Lift Equipped Masters 6 (65 – 69 years) 77KG",69,77,65,69,M,122,80,140,350,1,"[6904,6984,7064,7144,7224,7304]",4,14
"Male 3 Lift Equipped Masters 6 (65 – 69 years) 85KG",77,85,65,69,M,130,85,150,370,1,"[6914,6994,7074,7154,7234,7314]",4,14
"Male 3 Lift Equipped Masters 6 (65 – 69 years) 94KG",85,94,65,69,M,180,125,200,500,1,"[6924,7004,7084,7164,7244,7324]",4,14
"Male 3 Lift Equipped Masters 6 (65 – 69 years) 105KG",94,105,65,69,M,150,95,170,410,1,"[6934,7014,7094,7174,7254,7334]",4,14
"Male 3 Lift Equipped Masters 6 (65 – 69 years) 120KG",105,120,65,69,M,160,100,175,430,1,"[6944,7024,7104,7184,7264,7344]",4,14
"Male 3 Lift Equipped Masters 6 (65 – 69 years) 120+KG",120,500,65,69,M,170,105,180,450,1,"[6954,7034,7114,7194,7274,7354]",4,14
"Male 3 Lift Equipped Masters 7 (70 – 74 years) 62KG",1,62,70,74,M,100,60,110,280,1,"[6884,6964,7044,7124,7204,7284,7364]",4,14
"Male 3 Lift Equipped Masters 7 (70 – 74 years) 69KG",62,69,70,74,M,110,65,125,305,1,"[6894,6974,7054,7134,7214,7294,7374]",4,14
"Male 3 Lift Equipped Masters 7 (70 – 74 years) 77KG",69,77,70,74,M,115,70,135,325,1,"[6904,6984,7064,7144,7224,7304,7384]",4,14
"Male 3 Lift Equipped Masters 7 (70 – 74 years) 85KG",77,85,70,74,M,125,75,145,345,1,"[6914,6994,7074,7154,7234,7314,7394]",4,14
"Male 3 Lift Equipped Masters 7 (70 – 74 years) 94KG",85,94,70,74,M,135,85,155,375,1,"[6924,7004,7084,7164,7244,7324,7404]",4,14
"Male 3 Lift Equipped Masters 7 (70 – 74 years) 105KG",94,105,70,74,M,142,90,165,395,1,"[6934,7014,7094,7174,7254,7334,7414]",4,14
