Title,MinWeight,MaxWeight,MinAge,MaxAge,Gender,StandardSquat,StandardBench,StandardDeadlift,StandardTotal,Active,Override,Affiliation,LiftType
"Male Bench Only Equipped Masters 8 (75 – 79 years) 120+KG",120,500,75,79,M,0,100,0,0,1,"[""504"",""512"",""520"",""528"",""536"",""544"",""552"",""560""]",1,2
"Male Bench Only Equipped Masters 9 (80+ years) 62KG",1,62,80,200,M,0,50,0,0,1,"[""497"",""505"",""513"",""521"",""529"",""537"",""545"",""553"",""561""]",1,2
"Male Bench Only Equipped Masters 9 (80+ years) 69KG",62,69,80,200,M,0,60,0,0,1,"[""498"",""506"",""514"",""522"",""530"",""538"",""546"",""554"",""562""]",1,2
"Male Bench Only Equipped Masters 9 (80+ years) 77KG",69,77,80,200,M,0,65,0,0,1,"[""499"",""507"",""515"",""523"",""531"",""539"",""547"",""555"",""563""]",1,2
"Male Bench Only Equipped Masters 9 (80+ years) 85KG",77,85,80,200,M,0,70,0,0,1,"[""500"",""508"",""516"",""524"",""532"",""540"",""548"",""556"",""564""]",1,2
"Male Bench Only Equipped Masters 9 (80+ years) 94KG",85,94,80,200,M,0,75,0,0,1,"[""501"",""509"",""517"",""525"",""533"",""541"",""549"",""557"",""565""]",1,2
"Male Bench Only Equipped Masters 9 (80+ years) 105KG",94,105,80,200,M,0,80,0,0,1,"[""502"",""510"",""518"",""526"",""534"",""542"",""550"",""558"",""566""]",1,2
"Male Bench Only Equipped Masters 9 (80+ years) 120KG",105,120,80,200,M,0,85,0,0,1,"[""503"",""511"",""519"",""527"",""535"",""543"",""551"",""559"",""567""]",1,2
"Male Bench Only Equipped Masters 9 (80+ years) 120+KG",120,500,80,200,M,0,90,0,0,1,"[""504"",""512"",""520"",""528"",""536"",""544"",""552"",""560"",""568""]",1,2
"Male 3 Lift Classic Youth (14 – 18 years) 56KG",1,56,14,18,M,130,80,140,340,1,,1,1
"Male 3 Lift Classic Youth (14 – 18 years) 62KG",56,62,14,18,M,140,90,160,380,1,"[""593""]",1,1
"Male 3 Lift Classic Youth (14 – 18 years) 69KG",62,69,14,18,M,155,100,170,425,1,"[""594""]",1,1
"Male 3 Lift Classic Youth (14 – 18 years) 77KG",69,77,14,18,M,165,110,215,477,1,"[""595""]",1,1
"Male 3 Lift Classic Youth (14 – 18 years) 85KG",77,85,14,18,M,175,127,240,542,1,"[""596""]",1,1
"Male 3 Lift Classic Youth (14 – 18 years) 94KG",85,94,14,18,M,185,130,195,500,1,"[""597""]",1,1
"Male 3 Lift Classic Youth (14 – 18 years) 105KG",94,105,14,18,M,195,135,205,515,1,"[""598""]",1,1
"Male 3 Lift Classic Youth (14 – 18 years) 105+KG",105,500,14,18,M,205,140,215,530,1,,1,1
"Male 3 Lift Classic Junior (19 – 23 years) 62KG",1,62,19,23,M,142,90,155,370,1,"[""593""]",1,1
"Male 3 Lift Classic Junior (19 – 23 years) 69KG",62,69,19,23,M,150,100,167,410,1,"[""594""]",1,1
"Male 3 Lift Classic Junior (19 – 23 years) 77KG",69,77,19,23,M,183,111,241,535,1,"[""595""]",1,1
"Male 3 Lift Classic Junior (19 – 23 years) 85KG",77,85,19,23,M,172,120,187,470,1,"[""596""]",1,1
"Male 3 Lift Classic Junior (19 – 23 years) 94KG",85,94,19,23,M,180,130,197,500,1,"[""597""]",1,1
"Male 3 Lift Classic Junior (19 – 23 years) 105KG",94,105,19,23,M,192,140,207,530,1,"[""598""]",1,1
"Male 3 Lift Classic Junior (19 – 23 years) 120KG",105,120,19,23,M,205,150,220,550,1,"[""599""]",1,1
"Male 3 Lift Classic Junior (19 – 23 years) 120+KG",120,500,19,23,M,220,155,235,575,1,"[""600""]",1,1
"Male 3 Lift Classic Open (24 – 39 years) 62KG",1,62,24,39,M,170,110,190,460,1,,1,1
"Male 3 Lift Classic Open (24 – 39 years) 69KG",62,69,24,39,M,180,125,200,500,1,,1,1
"Male 3 Lift Classic Open (24 – 39 years) 77KG",69,77,24,39,M,207,137,260,565,1,,1,1
"Male 3 Lift Classic Open (24 – 39 years) 85KG",77,85,24,39,M,215,155,240,600,1,,1,1
"Male 3 Lift Classic Open (24 – 39 years) 94KG",85,94,24,39,M,230,165,250,640,1,,1,1
"Male 3 Lift Classic Open (24 – 39 years) 105KG",94,105,24,39,M,260,180,268,700,1,,1,1
"Male 3 Lift Classic Open (24 – 39 years) 120KG",105,120,24,39,M,300,215,327,797,1,,1,1
"Male 3 Lift Classic Open (24 – 39 years) 120+KG",120,500,24,39,M,280,205,300,745,1,,1,1
"Male 3 Lift Classic Masters 1 (40 – 44 years) 62KG",1,62,40,44,M,145,92,160,375,1,"[""593""]",1,1
"Male 3 Lift Classic Masters 1 (40 – 44 years) 69KG",62,69,40,44,M,150,105,170,415,1,"[""594""]",1,1
"Male 3 Lift Classic Masters 1 (40 – 44 years) 77KG",69,77,40,44,M,165,115,185,450,1,"[""595""]",1,1
"Male 3 Lift Classic Masters 1 (40 – 44 years) 85KG",77,85,40,44,M,202,155,220,565,1,"[""596""]",1,1
"Male 3 Lift Classic Masters 1 (40 – 44 years) 94KG",85,94,40,44,M,205,130,220,580,1,"[""597""]",1,1
"Male 3 Lift Classic Masters 1 (40 – 44 years) 105KG",94,105,40,44,M,208,135,230,580,1,"[""598""]",1,1
"Male 3 Lift Classic Masters 1 (40 – 44 years) 120KG",105,120,40,44,M,220,145,250,600,1,"[""599""]",1,1
"Male 3 Lift Classic Masters 1 (40 – 44 years) 120+KG",120,500,40,44,M,230,150,260,610,1,"[""600""]",1,1
"Male 3 Lift Classic Masters 2 (45 – 49 years) 62KG",1,62,45,49,M,135,85,150,355,1,"[""593"",""601""]",1,1
"Male 3 Lift Classic Masters 2 (45 – 49 years) 69KG",62,69,45,49,M,140,100,162,390,1,"[""594"",""602""]",1,1
"Male 3 Lift Classic Masters 2 (45 – 49 years) 77KG",69,77,45,49,M,155,107,170,425,1,"[""595"",""603""]",1,1
"Male 3 Lift Classic Masters 2 (45 – 49 years) 85KG",77,85,45,49,M,165,115,175,455,1,"[""596"",""604""]",1,1
"Male 3 Lift Classic Masters 2 (45 – 49 years) 94KG",85,94,45,49,M,170,125,185,465,1,"[""597"",""605""]",1,1
"Male 3 Lift Classic Masters 2 (45 – 49 years) 105KG",94,105,45,49,M,208,130,200,480,1,"[""598"",""606""]",1,1
"Male 3 Lift Classic Masters 2 (45 – 49 years) 120KG",105,120,45,49,M,215,140,210,500,1,"[""599"",""607""]",1,1
"Male 3 Lift Classic Masters 2 (45 – 49 years) 120+KG",120,500,45,49,M,200,145,220,565,1,"[""600"",""608""]",1,1
"Male 3 Lift Classic Masters 3 (50 – 54 years) 62KG",1,62,50,54,M,125,80,125,330,1,"[""593"",""601"",""609""]",1,1
"Male 3 Lift Classic Masters 3 (50 – 54 years) 69KG",62,69,50,54,M,130,90,130,345,1,"[""594"",""602"",""610""]",1,1
"Male 3 Lift Classic Masters 3 (50 – 54 years) 77KG",69,77,50,54,M,140,100,185,360,1,"[""595"",""603"",""611""]",1,1
"Male 3 Lift Classic Masters 3 (50 – 54 years) 85KG",77,85,50,54,M,150,105,150,395,1,"[""596"",""604"",""612""]",1,1
"Male 3 Lift Classic Masters 3 (50 – 54 years) 94KG",85,94,50,54,M,160,110,160,420,1,"[""597"",""605"",""613""]",1,1
"Male 3 Lift Classic Masters 3 (50 – 54 years) 105KG",94,105,50,54,M,165,111,180,440,1,"[""598"",""606"",""614""]",1,1
"Male 3 Lift Classic Masters 3 (50 – 54 years) 120KG",105,120,50,54,M,170,120,185,450,1,"[""599"",""607"",""615""]",1,1
"Male 3 Lift Classic Masters 3 (50 – 54 years) 120+KG",120,500,50,54,M,175,135,190,500,1,"[""600"",""608"",""616""]",1,1
"Male 3 Lift Classic Masters 4 (55 – 59 years) 62KG",1,62,55,59,M,105,75,120,310,1,"[""593"",""601"",""609"",""617""]",1,1
"Male 3 Lift Classic Masters 4 (55 – 59 years) 69KG",62,69,55,59,M,115,85,130,330,1,"[""594"",""602"",""610"",""618""]",1,1
"Male 3 Lift Classic Masters 4 (55 – 59 years) 77KG",69,77,55,59,M,140,90,185,412,1,"[""595"",""603"",""611"",""619""]",1,1
"Male 3 Lift Classic Masters 4 (55 – 59 years) 85KG",77,85,55,59,M,130,95,155,380,1,"[""596"",""604"",""612"",""620""]",1,1
"Male 3 Lift Classic Masters 4 (55 – 59 years) 94KG",85,94,55,59,M,170,115,185,470,1,"[""597"",""605"",""613"",""621""]",1,1
"Male 3 Lift Classic Masters 4 (55 – 59 years) 105KG",94,105,55,59,M,205,115,268,580,1,"[""598"",""606"",""614"",""622""]",1,1
"Male 3 Lift Classic Masters 4 (55 – 59 years) 120KG",105,120,55,59,M,165,115,208,458,1,"[""599"",""607"",""615"",""623""]",1,1
"Male 3 Lift Classic Masters 4 (55 – 59 years) 120+KG",120,500,55,59,M,170,120,195,485,1,"[""600"",""608"",""616"",""624""]",1,1
"Male 3 Lift Classic Masters 5 (60 – 64 years) 62KG",1,62,60,64,M,105,65,115,282,1,"[""593"",""601"",""609"",""617"",""625""]",1,1
"Male 3 Lift Classic Masters 5 (60 – 64 years) 69KG",62,69,60,64,M,110,75,120,310,1,"[""594"",""602"",""610"",""618"",""626""]",1,1
"Male 3 Lift Classic Masters 5 (60 – 64 years) 77KG",69,77,60,64,M,140,87,185,412,1,"[""595"",""603"",""611"",""619"",""627""]",1,1
"Male 3 Lift Classic Masters 5 (60 – 64 years) 85KG",77,85,60,64,M,125,85,140,360,1,"[""596"",""604"",""612"",""620"",""628""]",1,1
"Male 3 Lift Classic Masters 5 (60 – 64 years) 94KG",85,94,60,64,M,170,115,185,470,1,"[""597"",""605"",""613"",""621"",""629""]",1,1
"Male 3 Lift Classic Masters 5 (60 – 64 years) 105KG",94,105,60,64,M,145,95,160,400,1,"[""598"",""606"",""614"",""622"",""630""]",1,1
"Male 3 Lift Classic Masters 5 (60 – 64 years) 120KG",105,120,60,64,M,165,100,208,458,1,"[""599"",""607"",""615"",""623"",""631""]",1,1
"Male 3 Lift Classic Masters 5 (60 – 64 years) 120+KG",120,500,60,64,M,167,105,180,455,1,"[""600"",""608"",""616"",""624"",""632""]",1,1
"Male 3 Lift Classic Masters 6 (65 – 69 years) 62KG",1,62,65,69,M,95,60,110,255,1,"[""593"",""601"",""609"",""617"",""625"",""633""]",1,1
"Male 3 Lift Classic Masters 6 (65 – 69 years) 69KG",62,69,65,69,M,100,70,115,290,1,"[""594"",""602"",""610"",""618"",""626"",""634""]",1,1
"Male 3 Lift Classic Masters 6 (65 – 69 years) 77KG",69,77,65,69,M,110,75,125,310,1,"[""595"",""603"",""611"",""619"",""627"",""635""]",1,1
"Male 3 Lift Classic Masters 6 (65 – 69 years) 85KG",77,85,65,69,M,120,80,130,330,1,"[""596"",""604"",""612"",""620"",""628"",""636""]",1,1
"Male 3 Lift Classic Masters 6 (65 – 69 years) 94KG",85,94,65,69,M,170,115,185,470,1,"[""597"",""605"",""613"",""621"",""629"",""637""]",1,1
"Male 3 Lift Classic Masters 6 (65 – 69 years) 105KG",94,105,65,69,M,135,90,145,370,1,"[""598"",""606"",""614"",""622"",""630"",""638""]",1,1
"Male 3 Lift Classic Masters 6 (65 – 69 years) 120KG",105,120,65,69,M,140,95,155,390,1,"[""599"",""607"",""615"",""623"",""631"",""639""]",1,1
"Male 3 Lift Classic Masters 6 (65 – 69 years) 120+KG",120,500,65,69,M,155,100,165,420,1,"[""600"",""608"",""616"",""624"",""632"",""640""]",1,1
"Male 3 Lift Classic Masters 7 (70 – 74 years) 62KG",1,62,70,74,M,90,55,100,245,1,"[""593"",""601"",""609"",""617"",""625"",""633"",""641""]",1,1
"Male 3 Lift Classic Masters 7 (70 – 74 years) 69KG",62,69,70,74,M,95,60,105,260,1,"[""594"",""602"",""610"",""618"",""626"",""634"",""642""]",1,1
"Male 3 Lift Classic Masters 7 (70 – 74 years) 77KG",69,77,70,74,M,105,65,115,285,1,"[""595"",""603"",""611"",""619"",""627"",""635"",""643""]",1,1
"Male 3 Lift Classic Masters 7 (70 – 74 years) 85KG",77,85,70,74,M,105,70,120,300,1,"[""596"",""604"",""612"",""620"",""628"",""636"",""644""]",1,1
"Male 3 Lift Classic Masters 7 (70 – 74 years) 94KG",85,94,70,74,M,115,80,125,320,1,"[""597"",""605"",""613"",""621"",""629"",""637"",""645""]",1,1
"Male 3 Lift Classic Masters 7 (70 – 74 years) 105KG",94,105,70,74,M,125,85,135,225,1,"[""598"",""606"",""614"",""622"",""630"",""638"",""646""]",1,1
"Male 3 Lift Classic Masters 7 (70 – 74 years) 120KG",105,120,70,74,M,135,90,145,365,1,"[""599"",""607"",""615"",""623"",""631"",""639"",""647""]",1,1
"Male 3 Lift Classic Masters 7 (70 – 74 years) 120+KG",120,500,70,74,M,140,95,150,385,1,"[""600"",""608"",""616"",""624"",""632"",""640"",""648""]",1,1
"Male 3 Lift Classic Masters 8 (75 – 79 years) 62KG",1,62,75,79,M,85,50,95,220,1,"[""593"",""601"",""609"",""617"",""625"",""633"",""641"",""649""]",1,1
"Male 3 Lift Classic Masters 8 (75 – 79 years) 69KG",62,69,75,79,M,90,55,100,245,1,"[""594"",""602"",""610"",""618"",""626"",""634"",""642"",""650""]",1,1
"Male 3 Lift Classic Masters 8 (75 – 79 years) 77KG",69,77,75,79,M,100,60,105,265,1,"[""595"",""603"",""611"",""619"",""627"",""635"",""643"",""651""]",1,1
"Male 3 Lift Classic Masters 8 (75 – 79 years) 85KG",77,85,75,79,M,105,70,115,290,1,"[""596"",""604"",""612"",""620"",""628"",""636"",""644"",""652""]",1,1
"Male 3 Lift Classic Masters 8 (75 – 79 years) 94KG",85,94,75,79,M,110,75,120,305,1,"[""597"",""605"",""613"",""621"",""629"",""637"",""645"",""653""]",1,1
"Male 3 Lift Classic Masters 8 (75 – 79 years) 105KG",94,105,75,79,M,115,80,125,320,1,"[""598"",""606"",""614"",""622"",""630"",""638"",""646"",""654""]",1,1
"Male 3 Lift Classic Masters 8 (75 – 79 years) 120KG",105,120,75,79,M,125,85,130,345,1,"[""599"",""607"",""615"",""623"",""631"",""639"",""647"",""655""]",1,1
"Male 3 Lift Classic Masters 8 (75 – 79 years) 120+KG",120,500,75,79,M,130,90,140,360,1,"[""600"",""608"",""616"",""624"",""632"",""640"",""648"",""656""]",1,1
"Male 3 Lift Classic Masters 9 (80+ years) 62KG",1,62,80,200,M,75,45,85,205,1,"[""593"",""601"",""609"",""617"",""625"",""633"",""641"",""649"",""657""]",1,1
"Male 3 Lift Classic Masters 9 (80+ years) 69KG",62,69,80,200,M,80,50,90,230,1,"[""594"",""602"",""610"",""618"",""626"",""634"",""642"",""650"",""658""]",1,1
"Male 3 Lift Classic Masters 9 (80+ years) 77KG",69,77,80,200,M,85,55,100,240,1,"[""595"",""603"",""611"",""619"",""627"",""635"",""643"",""651"",""659""]",1,1
"Male 3 Lift Classic Masters 9 (80+ years) 85KG",77,85,80,200,M,90,60,105,255,1,"[""596"",""604"",""612"",""620"",""628"",""636"",""644"",""652"",""660""]",1,1
"Male 3 Lift Classic Masters 9 (80+ years) 94KG",85,94,80,200,M,95,65,110,270,1,"[""597"",""605"",""613"",""621"",""629"",""637"",""645"",""653"",""661""]",1,1
"Male 3 Lift Classic Masters 9 (80+ years) 105KG",94,105,80,200,M,105,70,120,295,1,"[""598"",""606"",""614"",""622"",""630"",""638"",""646"",""654"",""662""]",1,1
"Male 3 Lift Classic Masters 9 (80+ years) 120KG",105,120,80,200,M,110,75,125,315,1,"[""599"",""607"",""615"",""623"",""631"",""639"",""647"",""655"",""663""]",1,1
"Male 3 Lift Classic Masters 9 (80+ years) 120+KG",120,500,80,200,M,115,80,135,325,1,"[""600"",""608"",""616"",""624"",""632"",""640"",""648"",""656"",""664""]",1,1
"Male 3 Lift Equipped Youth (14 – 18 years) 56KG",1,56,14,18,M,132,87,142,365,1,,1,2
"Male 3 Lift Equipped Youth (14 – 18 years) 62KG",56,62,14,18,M,142,95,155,385,1,"[""689""]",1,2
"Male 3 Lift Equipped Youth (14 – 18 years) 69KG",62,69,14,18,M,157,112,175,442,1,"[""690""]",1,2
"Male 3 Lift Equipped Youth (14 – 18 years) 77KG",69,77,14,18,M,180,117,202,482,1,"[""691""]",1,2
"Male 3 Lift Equipped Youth (14 – 18 years) 85KG",77,85,14,18,M,195,130,207,525,1,"[""692""]",1,2
"Male 3 Lift Equipped Youth (14 – 18 years) 94KG",85,94,14,18,M,202,137,225,560,1,"[""693""]",1,2
"Male 3 Lift Equipped Youth (14 – 18 years) 105KG",94,105,14,18,M,210,147,235,587,1,"[""694""]",1,2
"Male 3 Lift Equipped Youth (14 – 18 years) 105+KG",105,500,14,18,M,230,157,242,625,1,,1,2
"Male 3 Lift Equipped Junior (19 – 23 years) 62KG",1,62,19,23,M,155,105,180,432,1,"[""689""]",1,2
"Male 3 Lift Equipped Junior (19 – 23 years) 69KG",62,69,19,23,M,175,115,190,475,1,"[""690""]",1,2
"Male 3 Lift Equipped Junior (19 – 23 years) 77KG",69,77,19,23,M,185,125,241,535,1,"[""691""]",1,2
"Male 3 Lift Equipped Junior (19 – 23 years) 85KG",77,85,19,23,M,205,137,220,570,1,"[""692""]",1,2
"Male 3 Lift Equipped Junior (19 – 23 years) 94KG",85,94,19,23,M,227,147,240,600,1,"[""693""]",1,2
"Male 3 Lift Equipped Junior (19 – 23 years) 105KG",94,105,19,23,M,240,155,250,645,1,"[""694""]",1,2
"Male 3 Lift Equipped Junior (19 – 23 years) 120KG",105,120,19,23,M,250,170,265,700,1,"[""695""]",1,2
"Male 3 Lift Equipped Junior (19 – 23 years) 120+KG",120,500,19,23,M,260,185,280,745,1,"[""696""]",1,2
"Male 3 Lift Equipped Open (24 – 39 years) 62KG",1,62,24,39,M,190,120,205,515,1,,1,2
"Male 3 Lift Equipped Open (24 – 39 years) 69KG",62,69,24,39,M,212,140,230,575,1,,1,2
"Male 3 Lift Equipped Open (24 – 39 years) 77KG",69,77,24,39,M,230,163,247,625,1,,1,2
"Male 3 Lift Equipped Open (24 – 39 years) 85KG",77,85,24,39,M,247,177,265,675,1,,1,2
"Male 3 Lift Equipped Open (24 – 39 years) 94KG",85,94,24,39,M,252,190,290,730,1,,1,2
"Male 3 Lift Equipped Open (24 – 39 years) 105KG",94,105,24,39,M,272,230,300,765,1,,1,2
"Male 3 Lift Equipped Open (24 – 39 years) 120KG",105,120,24,39,M,300,215,310,840,1,,1,2
"Male 3 Lift Equipped Open (24 – 39 years) 120+KG",120,500,24,39,M,320,220,320,835,1,,1,2
"Male 3 Lift Equipped Masters 1 (40 – 44 years) 62KG",1,62,40,44,M,155,115,165,425,1,"[""689""]",1,2
"Male 3 Lift Equipped Masters 1 (40 – 44 years) 69KG",62,69,40,44,M,170,125,185,475,1,"[""690""]",1,2
"Male 3 Lift Equipped Masters 1 (40 – 44 years) 77KG",69,77,40,44,M,180,135,205,530,1,"[""691""]",1,2
"Male 3 Lift Equipped Masters 1 (40 – 44 years) 85KG",77,85,40,44,M,205,160,227,585,1,"[""692""]",1,2
"Male 3 Lift Equipped Masters 1 (40 – 44 years) 94KG",85,94,40,44,M,217,170,240,625,1,"[""693""]",1,2
"Male 3 Lift Equipped Masters 1 (40 – 44 years) 105KG",94,105,40,44,M,252,177,270,695,1,"[""694""]",1,2
"Male 3 Lift Equipped Masters 1 (40 – 44 years) 120KG",105,120,40,44,M,280,190,280,750,1,"[""695""]",1,2
"Male 3 Lift Equipped Masters 1 (40 – 44 years) 120+KG",120,500,40,44,M,320,285,292,825,1,"[""696""]",1,2
"Male 3 Lift Equipped Masters 2 (45 – 49 years) 62KG",1,62,45,49,M,140,97,150,395,1,"[""689"",""697""]",1,2
"Male 3 Lift Equipped Masters 2 (45 – 49 years) 69KG",62,69,45,49,M,150,102,160,425,1,"[""690"",""698""]",1,2
"Male 3 Lift Equipped Masters 2 (45 – 49 years) 77KG",69,77,45,49,M,160,112,170,450,1,"[""691"",""699""]",1,2
"Male 3 Lift Equipped Masters 2 (45 – 49 years) 85KG",77,85,45,49,M,170,120,180,470,1,"[""692"",""700""]",1,2
"Male 3 Lift Equipped Masters 2 (45 – 49 years) 94KG",85,94,45,49,M,180,130,200,500,1,"[""693"",""701""]",1,2
"Male 3 Lift Equipped Masters 2 (45 – 49 years) 105KG",94,105,45,49,M,208,140,268,588,1,"[""693""]",1,2
"Male 3 Lift Equipped Masters 2 (45 – 49 years) 120KG",105,120,45,49,M,200,145,210,560,1,"[""695"",""703""]",1,2
"Male 3 Lift Equipped Masters 2 (45 – 49 years) 120+KG",120,500,45,49,M,320,285,245,825,1,"[""696"",""704""]",1,2
"Male 3 Lift Equipped Masters 3 (50 – 54 years) 62KG",1,62,50,54,M,120,85,130,340,1,"[""689"",""697"",""705""]",1,2
"Male 3 Lift Equipped Masters 3 (50 – 54 years) 69KG",62,69,50,54,M,130,92,140,375,1,"[""690"",""698"",""706""]",1,2
"Male 3 Lift Equipped Masters 3 (50 – 54 years) 77KG",69,77,50,54,M,145,105,160,420,1,"[""691"",""699"",""707""]",1,2
"Male 3 Lift Equipped Masters 3 (50 – 54 years) 85KG",77,85,50,54,M,155,110,170,465,1,"[""692"",""700"",""708""]",1,2
"Male 3 Lift Equipped Masters 3 (50 – 54 years) 94KG",85,94,50,54,M,180,125,200,500,1,"[""693"",""701"",""709""]",1,2
"Male 3 Lift Equipped Masters 3 (50 – 54 years) 105KG",94,105,50,54,M,205,130,268,580,1,"[""694"",""702"",""710""]",1,2
"Male 3 Lift Equipped Masters 3 (50 – 54 years) 120KG",105,120,50,54,M,185,140,208,525,1,"[""695"",""703"",""711""]",1,2
"Male 3 Lift Equipped Masters 3 (50 – 54 years) 120+KG",120,500,50,54,M,286,161,245,692,1,"[""696"",""704"",""712""]",1,2
"Male 3 Lift Equipped Masters 4 (55 – 59 years) 62KG",1,62,55,59,M,115,80,130,325,1,"[""689"",""697"",""705"",""713""]",1,2
"Male 3 Lift Equipped Masters 4 (55 – 59 years) 69KG",62,69,55,59,M,120,90,135,350,1,"[""690"",""698"",""706"",""714""]",1,2
"Male 3 Lift Equipped Masters 4 (55 – 59 years) 77KG",69,77,55,59,M,135,100,145,385,1,"[""691"",""699"",""707"",""715""]",1,2
"Male 3 Lift Equipped Masters 4 (55 – 59 years) 85KG",77,85,55,59,M,145,105,155,425,1,"[""692"",""700"",""708"",""716""]",1,2
"Male 3 Lift Equipped Masters 4 (55 – 59 years) 94KG",85,94,55,59,M,180,125,200,500,1,"[""693"",""701"",""709"",""717""]",1,2
"Male 3 Lift Equipped Masters 4 (55 – 59 years) 105KG",94,105,55,59,M,205,120,268,580,1,"[""694"",""702"",""710"",""718""]",1,2
"Male 3 Lift Equipped Masters 4 (55 – 59 years) 120KG",105,120,55,59,M,175,125,208,485,1,"[""695"",""703"",""711"",""719""]",1,2
"Male 3 Lift Equipped Masters 4 (55 – 59 years) 120+KG",120,500,55,59,M,286,161,245,692,1,"[""696"",""704"",""712"",""720""]",1,2
"Male 3 Lift Equipped Masters 5 (60 – 64 years) 62KG",1,62,60,64,M,110,70,125,300,1,"[""689"",""697"",""705"",""713"",""721""]",1,2
"Male 3 Lift Equipped Masters 5 (60 – 64 years) 69KG",62,69,60,64,M,120,80,130,330,1,"[""690"",""698"",""706"",""714"",""722""]",1,2
"Male 3 Lift Equipped Masters 5 (60 – 64 years) 77KG",69,77,60,64,M,130,85,140,355,1,"[""691"",""699"",""707"",""715"",""723""]",1,2
"Male 3 Lift Equipped Masters 5 (60 – 64 years) 85KG",77,85,60,64,M,140,90,150,380,1,"[""692"",""700"",""708"",""716"",""724""]",1,2
"Male 3 Lift Equipped Masters 5 (60 – 64 years) 94KG",85,94,60,64,M,180,125,200,500,1,"[""693"",""701"",""709"",""717"",""725""]",1,2
"Male 3 Lift Equipped Masters 5 (60 – 64 years) 105KG",94,105,60,64,M,160,100,170,425,1,"[""694"",""702"",""710"",""718"",""726""]",1,2
"Male 3 Lift Equipped Masters 5 (60 – 64 years) 120KG",105,120,60,64,M,165,110,208,458,1,"[""695"",""703"",""711"",""719"",""727""]",1,2
"Male 3 Lift Equipped Masters 5 (60 – 64 years) 120+KG",120,500,60,64,M,175,120,190,495,1,"[""696"",""704"",""712"",""720"",""728""]",1,2
"Male 3 Lift Equipped Masters 6 (65 – 69 years) 62KG",1,62,65,69,M,105,65,120,290,1,"[""689"",""697"",""705"",""713"",""721"",""729""]",1,2
"Male 3 Lift Equipped Masters 6 (65 – 69 years) 69KG",62,69,65,69,M,112,75,130,325,1,"[""690"",""698"",""706"",""714"",""722"",""730""]",1,2
"Male 3 Lift Equipped Masters 6 (65 – 69 years) 77KG",69,77,65,69,M,122,80,140,350,1,"[""691"",""699"",""707"",""715"",""723"",""731""]",1,2
"Male 3 Lift Equipped Masters 6 (65 – 69 years) 85KG",77,85,65,69,M,130,85,150,370,1,"[""692"",""700"",""708"",""716"",""724"",""732""]",1,2
"Male 3 Lift Equipped Masters 6 (65 – 69 years) 94KG",85,94,65,69,M,180,125,200,500,1,"[""693"",""701"",""709"",""717"",""725"",""733""]",1,2
"Male 3 Lift Equipped Masters 6 (65 – 69 years) 105KG",94,105,65,69,M,150,95,170,410,1,"[""694"",""702"",""710"",""718"",""726"",""734""]",1,2
"Male 3 Lift Equipped Masters 6 (65 – 69 years) 120KG",105,120,65,69,M,160,100,175,430,1,"[""695"",""703"",""711"",""719"",""727"",""735""]",1,2
"Male 3 Lift Equipped Masters 6 (65 – 69 years) 120+KG",120,500,65,69,M,170,105,180,450,1,"[""696"",""704"",""712"",""720"",""728"",""736""]",1,2
"Male 3 Lift Equipped Masters 7 (70 – 74 years) 62KG",1,62,70,74,M,100,60,110,280,1,"[""689"",""697"",""705"",""713"",""721"",""729"",""737""]",1,2
"Male 3 Lift Equipped Masters 7 (70 – 74 years) 69KG",62,69,70,74,M,110,65,125,305,1,"[""690"",""698"",""706"",""714"",""722"",""730"",""738""]",1,2
"Male 3 Lift Equipped Masters 7 (70 – 74 years) 77KG",69,77,70,74,M,115,70,135,325,1,"[""691"",""699"",""707"",""715"",""723"",""731"",""739""]",1,2
"Male 3 Lift Equipped Masters 7 (70 – 74 years) 85KG",77,85,70,74,M,125,75,145,345,1,"[""692"",""700"",""708"",""716"",""724"",""732"",""740""]",1,2
"Male 3 Lift Equipped Masters 7 (70 – 74 years) 94KG",85,94,70,74,M,135,85,155,375,1,"[""693"",""701"",""709"",""717"",""725"",""733"",""741""]",1,2
"Male 3 Lift Equipped Masters 7 (70 – 74 years) 105KG",94,105,70,74,M,142,90,165,395,1,"[""694"",""702"",""710"",""718"",""726"",""734"",""742""]",1,2
"Male 3 Lift Equipped Masters 7 (70 – 74 years) 120KG",105,120,70,74,M,150,95,170,425,1,"[""695"",""703"",""711"",""719"",""727"",""735"",""743""]",1,2
"Male 3 Lift Equipped Masters 7 (70 – 74 years) 120+KG",120,500,70,74,M,157,100,175,440,1,"[""696"",""704"",""712"",""720"",""728"",""736"",""744""]",1,2
"Male 3 Lift Equipped Masters 8 (75 – 79 years) 62KG",1,62,75,79,M,90,55,100,240,1,"[""689"",""697"",""705"",""713"",""721"",""729"",""737"",""745""]",1,2
"Male 3 Lift Equipped Masters 8 (75 – 79 years) 69KG",62,69,75,79,M,100,60,110,270,1,"[""690"",""698"",""706"",""714"",""722"",""730"",""738"",""746""]",1,2
"Male 3 Lift Equipped Masters 8 (75 – 79 years) 77KG",69,77,75,79,M,110,65,125,300,1,"[""691"",""699"",""707"",""715"",""723"",""731"",""739"",""747""]",1,2
"Male 3 Lift Equipped Masters 8 (75 – 79 years) 85KG",77,85,75,79,M,115,72,135,325,1,"[""692"",""700"",""708"",""716"",""724"",""732"",""740"",""748""]",1,2
